                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7     
  Instructions                       |  2499999846 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  Cycles                             |  2143230929 |  2143230929 |  2143230929 |  2143230929 |  2143230929 |  2143230929 |  2143230929 |  2143230929
  IPC                                |        1.17 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  Time (ns)                          |   630362038 |   630362038 |   630362038 |   630362038 |   630362038 |   630362038 |   630362038 |   630362038
  Idle time (ns)                     |       56259 |   630362038 |   630362038 |   630362038 |   630362038 |   630362038 |   630362038 |   630362038
  Idle time (%)                      |        0.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0%
Branch predictor stats               |             |             |             |             |             |             |             |            
  num correct                        |   242920648 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num incorrect                      |    19250739 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  misprediction rate                 |       7.34% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
  mpki                               |        7.70 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
TLB Summary                          |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |   352073271 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    num misses                       |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |  1699899297 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    num misses                       |    26917998 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    miss rate                        |       1.58% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |       10.77 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  L2 TLB                             |             |             |             |             |             |             |             |            
    num accesses                     |    26917998 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    num misses                       |    13659537 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    miss rate                        |      50.74% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        5.46 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
Cache Summary                        |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |            
    num cache accesses               |   352073271 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    num cache misses                 |      466098 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    miss rate                        |       0.13% |        inf% |        inf% |        inf% |        inf% |        inf% |        inf% |        inf%
    mpki                             |        0.19 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  Cache L1-D                         |             |             |             |             |             |             |             |            
    num cache accesses               |  1699899297 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    num cache misses                 |    55354338 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    miss rate                        |       3.26% |        inf% |        inf% |        inf% |        inf% |        inf% |        inf% |        inf%
    mpki                             |       22.14 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  Cache L2                           |             |             |             |             |             |             |             |            
    num cache accesses               |    55820823 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    num cache misses                 |    47437624 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    miss rate                        |      84.98% |        inf% |        inf% |        inf% |        inf% |        inf% |        inf% |        inf%
    mpki                             |       18.98 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  Cache L3                           |             |             |             |             |             |             |             |            
    num cache accesses               |    47438011 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    num cache misses                 |        3970 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    miss rate                        |       0.01% |        inf% |        inf% |        inf% |        inf% |        inf% |        inf% |        inf%
    mpki                             |        0.00 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
DRAM summary                         |             |             |             |             |             |             |             |            
  num dram accesses                  |        7940 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      102.50 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |            
  num loads from dram                |         264 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
