                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7     
  Instructions                       |  2499999596 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  Cycles                             |  1585015272 |  1585015272 |  1585015272 |  1585015272 |  1585015272 |  1585015272 |  1585015272 |  1585015272
  IPC                                |        1.58 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  Time (ns)                          |   466180963 |   466180963 |   466180963 |   466180963 |   466180963 |   466180963 |   466180963 |   466180963
  Idle time (ns)                     |       59844 |   466180963 |   466180963 |   466180963 |   466180963 |   466180963 |   466180963 |   466180963
  Idle time (%)                      |        0.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0%
Branch predictor stats               |             |             |             |             |             |             |             |            
  num correct                        |   193476863 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num incorrect                      |     4976936 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  misprediction rate                 |       2.51% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
  mpki                               |        1.99 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
TLB Summary                          |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |   332615814 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    num misses                       |     1845775 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    miss rate                        |       0.55% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.74 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |  1576144186 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    num misses                       |     4759699 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    miss rate                        |       0.30% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        1.90 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  L2 TLB                             |             |             |             |             |             |             |             |            
    num accesses                     |     6605474 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    num misses                       |     2165554 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    miss rate                        |      32.78% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.87 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
Cache Summary                        |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |            
    num cache accesses               |   332615814 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    num cache misses                 |    13066161 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    miss rate                        |       3.93% |        inf% |        inf% |        inf% |        inf% |        inf% |        inf% |        inf%
    mpki                             |        5.23 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  Cache L1-D                         |             |             |             |             |             |             |             |            
    num cache accesses               |  1576162046 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    num cache misses                 |    14894105 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    miss rate                        |       0.94% |        inf% |        inf% |        inf% |        inf% |        inf% |        inf% |        inf%
    mpki                             |        5.96 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  Cache L2                           |             |             |             |             |             |             |             |            
    num cache accesses               |    27960266 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    num cache misses                 |    11075441 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    miss rate                        |      39.61% |        inf% |        inf% |        inf% |        inf% |        inf% |        inf% |        inf%
    mpki                             |        4.43 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  Cache L3                           |             |             |             |             |             |             |             |            
    num cache accesses               |    11075441 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    num cache misses                 |      154471 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    miss rate                        |       1.39% |        inf% |        inf% |        inf% |        inf% |        inf% |        inf% |        inf%
    mpki                             |        0.06 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
DRAM summary                         |             |             |             |             |             |             |             |            
  num dram accesses                  |      154472 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      102.51 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |        0.01 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |            
  num loads from dram                |       33299 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
