                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7     
  Instructions                       |  2499999773 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  Cycles                             |  1994412612 |  1994412612 |  1994412612 |  1994412612 |  1994412612 |  1994412612 |  1994412612 |  1994412612
  IPC                                |        1.25 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  Time (ns)                          |   586591945 |   586591945 |   586591945 |   586591945 |   586591945 |   586591945 |   586591945 |   586591945
  Idle time (ns)                     |       51159 |   586591945 |   586591945 |   586591945 |   586591945 |   586591945 |   586591945 |   586591945
  Idle time (%)                      |        0.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0%
Branch predictor stats               |             |             |             |             |             |             |             |            
  num correct                        |    51526347 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num incorrect                      |     3009912 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  misprediction rate                 |       5.52% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
  mpki                               |        1.20 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
TLB Summary                          |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |   317386710 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    num misses                       |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |  1795701842 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    num misses                       |      872370 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    miss rate                        |       0.05% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.35 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  L2 TLB                             |             |             |             |             |             |             |             |            
    num accesses                     |      872370 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    num misses                       |       12374 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    miss rate                        |       1.42% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
Cache Summary                        |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |            
    num cache accesses               |   317386710 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    num cache misses                 |     1001900 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    miss rate                        |       0.32% |        inf% |        inf% |        inf% |        inf% |        inf% |        inf% |        inf%
    mpki                             |        0.40 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  Cache L1-D                         |             |             |             |             |             |             |             |            
    num cache accesses               |  1795701842 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    num cache misses                 |    10461841 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    miss rate                        |       0.58% |        inf% |        inf% |        inf% |        inf% |        inf% |        inf% |        inf%
    mpki                             |        4.18 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  Cache L2                           |             |             |             |             |             |             |             |            
    num cache accesses               |    11463744 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    num cache misses                 |      916579 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    miss rate                        |       8.00% |        inf% |        inf% |        inf% |        inf% |        inf% |        inf% |        inf%
    mpki                             |        0.37 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  Cache L3                           |             |             |             |             |             |             |             |            
    num cache accesses               |     1363873 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    num cache misses                 |      792711 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    miss rate                        |      58.12% |        inf% |        inf% |        inf% |        inf% |        inf% |        inf% |        inf%
    mpki                             |        0.32 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
DRAM summary                         |             |             |             |             |             |             |             |            
  num dram accesses                  |     1505127 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      107.54 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |        5.04 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |            
  num loads from dram                |      550644 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
