                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7     
  Instructions                       |  2499999815 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  Cycles                             |  1963604962 |  1963604962 |  1963604962 |  1963604962 |  1963604962 |  1963604962 |  1963604962 |  1963604962
  IPC                                |        1.27 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  Time (ns)                          |   577530871 |   577530871 |   577530871 |   577530871 |   577530871 |   577530871 |   577530871 |   577530871
  Idle time (ns)                     |       53684 |   577530871 |   577530871 |   577530871 |   577530871 |   577530871 |   577530871 |   577530871
  Idle time (%)                      |        0.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0%
Branch predictor stats               |             |             |             |             |             |             |             |            
  num correct                        |   110027768 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num incorrect                      |    15887155 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  misprediction rate                 |      12.62% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
  mpki                               |        6.35 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
TLB Summary                          |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |   258941497 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    num misses                       |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |  1367961267 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    num misses                       |      143451 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    miss rate                        |       0.01% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.06 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  L2 TLB                             |             |             |             |             |             |             |             |            
    num accesses                     |      143451 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    num misses                       |       67917 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    miss rate                        |      47.35% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.03 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
Cache Summary                        |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |            
    num cache accesses               |   258941497 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    num cache misses                 |       35544 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    miss rate                        |       0.01% |        inf% |        inf% |        inf% |        inf% |        inf% |        inf% |        inf%
    mpki                             |        0.01 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  Cache L1-D                         |             |             |             |             |             |             |             |            
    num cache accesses               |  1367961267 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    num cache misses                 |      583811 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    miss rate                        |       0.04% |        inf% |        inf% |        inf% |        inf% |        inf% |        inf% |        inf%
    mpki                             |        0.23 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  Cache L2                           |             |             |             |             |             |             |             |            
    num cache accesses               |      619419 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    num cache misses                 |      478516 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    miss rate                        |      77.25% |        inf% |        inf% |        inf% |        inf% |        inf% |        inf% |        inf%
    mpki                             |        0.19 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  Cache L3                           |             |             |             |             |             |             |             |            
    num cache accesses               |      478607 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    num cache misses                 |      301091 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    miss rate                        |      62.91% |        inf% |        inf% |        inf% |        inf% |        inf% |        inf% |        inf%
    mpki                             |        0.12 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
DRAM summary                         |             |             |             |             |             |             |             |            
  num dram accesses                  |      401979 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      135.96 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |       33.46 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |            
  num loads from dram                |      129430 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
