                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7     
  Instructions                       |  2999999731 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  Cycles                             |  1249978255 |  1249978255 |  1249978255 |  1249978255 |  1249978255 |  1249978255 |  1249978255 |  1249978255
  IPC                                |        2.40 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  Time (ns)                          |   367640663 |   367640663 |   367640663 |   367640663 |   367640663 |   367640663 |   367640663 |   367640663
  Idle time (ns)                     |       50224 |   367640663 |   367640663 |   367640663 |   367640663 |   367640663 |   367640663 |   367640663
  Idle time (%)                      |        0.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0%
Branch predictor stats               |             |             |             |             |             |             |             |            
  num correct                        |    54319229 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num incorrect                      |     1207352 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  misprediction rate                 |       2.17% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
  mpki                               |        0.40 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
TLB Summary                          |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |   254371923 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    num misses                       |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |  1344372673 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    num misses                       |      407913 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    miss rate                        |       0.03% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.14 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  L2 TLB                             |             |             |             |             |             |             |             |            
    num accesses                     |      407913 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    num misses                       |       40335 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    miss rate                        |       9.89% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.01 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
Cache Summary                        |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |            
    num cache accesses               |   254371923 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    num cache misses                 |     1586986 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    miss rate                        |       0.62% |        inf% |        inf% |        inf% |        inf% |        inf% |        inf% |        inf%
    mpki                             |        0.53 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  Cache L1-D                         |             |             |             |             |             |             |             |            
    num cache accesses               |  1344400753 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    num cache misses                 |     9231300 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    miss rate                        |       0.69% |        inf% |        inf% |        inf% |        inf% |        inf% |        inf% |        inf%
    mpki                             |        3.08 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  Cache L2                           |             |             |             |             |             |             |             |            
    num cache accesses               |    10818286 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    num cache misses                 |     6377864 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    miss rate                        |      58.95% |        inf% |        inf% |        inf% |        inf% |        inf% |        inf% |        inf%
    mpki                             |        2.13 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  Cache L3                           |             |             |             |             |             |             |             |            
    num cache accesses               |     6377864 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    num cache misses                 |        9256 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    miss rate                        |       0.15% |        inf% |        inf% |        inf% |        inf% |        inf% |        inf% |        inf%
    mpki                             |        0.00 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
DRAM summary                         |             |             |             |             |             |             |             |            
  num dram accesses                  |       17592 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      102.58 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |        0.08 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |            
  num loads from dram                |        8258 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
