                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7     
  Instructions                       |  2499999765 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  Cycles                             |  1046873657 |  1046873657 |  1046873657 |  1046873657 |  1046873657 |  1046873657 |  1046873657 |  1046873657
  IPC                                |        2.39 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  Time (ns)                          |   307904017 |   307904017 |   307904017 |   307904017 |   307904017 |   307904017 |   307904017 |   307904017
  Idle time (ns)                     |       48210 |   307904017 |   307904017 |   307904017 |   307904017 |   307904017 |   307904017 |   307904017
  Idle time (%)                      |        0.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0%
Branch predictor stats               |             |             |             |             |             |             |             |            
  num correct                        |    46019693 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num incorrect                      |         127 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  misprediction rate                 |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
  mpki                               |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
TLB Summary                          |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |   214692316 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    num misses                       |           6 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |   925370315 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    num misses                       |      167592 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    miss rate                        |       0.02% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.07 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  L2 TLB                             |             |             |             |             |             |             |             |            
    num accesses                     |      167598 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    num misses                       |      132325 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    miss rate                        |      78.95% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.05 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
Cache Summary                        |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |            
    num cache accesses               |   214692316 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    num cache misses                 |       87440 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    miss rate                        |       0.04% |        inf% |        inf% |        inf% |        inf% |        inf% |        inf% |        inf%
    mpki                             |        0.03 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  Cache L1-D                         |             |             |             |             |             |             |             |            
    num cache accesses               |   925370315 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    num cache misses                 |     8492865 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    miss rate                        |       0.92% |        inf% |        inf% |        inf% |        inf% |        inf% |        inf% |        inf%
    mpki                             |        3.40 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  Cache L2                           |             |             |             |             |             |             |             |            
    num cache accesses               |     8580308 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    num cache misses                 |     8577445 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    miss rate                        |      99.97% |        inf% |        inf% |        inf% |        inf% |        inf% |        inf% |        inf%
    mpki                             |        3.43 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  Cache L3                           |             |             |             |             |             |             |             |            
    num cache accesses               |     8577449 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    num cache misses                 |     8284343 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    miss rate                        |      96.58% |        inf% |        inf% |        inf% |        inf% |        inf% |        inf% |        inf%
    mpki                             |        3.31 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
DRAM summary                         |             |             |             |             |             |             |             |            
  num dram accesses                  |    16292250 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      102.58 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |        0.08 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      13.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |            
  num loads from dram                |      340004 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
