                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7     
  Instructions                       |  1999999854 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  Cycles                             |  1398257462 |  1398257462 |  1398257462 |  1398257462 |  1398257462 |  1398257462 |  1398257462 |  1398257462
  IPC                                |        1.43 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  Time (ns)                          |   411252195 |   411252195 |   411252195 |   411252195 |   411252195 |   411252195 |   411252195 |   411252195
  Idle time (ns)                     |       56427 |   411252195 |   411252195 |   411252195 |   411252195 |   411252195 |   411252195 |   411252195
  Idle time (%)                      |        0.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0%
Branch predictor stats               |             |             |             |             |             |             |             |            
  num correct                        |   154238362 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num incorrect                      |     4219682 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  misprediction rate                 |       2.66% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
  mpki                               |        2.11 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
TLB Summary                          |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |   266613497 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    num misses                       |     1540989 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    miss rate                        |       0.58% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.77 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |  1260702498 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    num misses                       |     3550426 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    miss rate                        |       0.28% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        1.78 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  L2 TLB                             |             |             |             |             |             |             |             |            
    num accesses                     |     5091415 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    num misses                       |     1576430 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    miss rate                        |      30.96% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.79 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
Cache Summary                        |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |            
    num cache accesses               |   266613497 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    num cache misses                 |    21562173 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    miss rate                        |       8.09% |        inf% |        inf% |        inf% |        inf% |        inf% |        inf% |        inf%
    mpki                             |       10.78 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  Cache L1-D                         |             |             |             |             |             |             |             |            
    num cache accesses               |  1260702498 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    num cache misses                 |    13779446 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    miss rate                        |       1.09% |        inf% |        inf% |        inf% |        inf% |        inf% |        inf% |        inf%
    mpki                             |        6.89 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  Cache L2                           |             |             |             |             |             |             |             |            
    num cache accesses               |    35341718 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    num cache misses                 |    14004884 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    miss rate                        |      39.63% |        inf% |        inf% |        inf% |        inf% |        inf% |        inf% |        inf%
    mpki                             |        7.00 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  Cache L3                           |             |             |             |             |             |             |             |            
    num cache accesses               |    14004983 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    num cache misses                 |      125872 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    miss rate                        |       0.90% |        inf% |        inf% |        inf% |        inf% |        inf% |        inf% |        inf%
    mpki                             |        0.06 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
DRAM summary                         |             |             |             |             |             |             |             |            
  num dram accesses                  |      175628 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      102.51 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |        0.01 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |            
  num loads from dram                |       16366 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
