                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7     
  Instructions                       |  1999999849 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  Cycles                             |  1657867048 |  1657867048 |  1657867048 |  1657867048 |  1657867048 |  1657867048 |  1657867048 |  1657867048
  IPC                                |        1.21 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  Time (ns)                          |   487607955 |   487607955 |   487607955 |   487607955 |   487607955 |   487607955 |   487607955 |   487607955
  Idle time (ns)                     |       55893 |   487607955 |   487607955 |   487607955 |   487607955 |   487607955 |   487607955 |   487607955
  Idle time (%)                      |        0.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0%
Branch predictor stats               |             |             |             |             |             |             |             |            
  num correct                        |   197747356 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num incorrect                      |    13193974 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  misprediction rate                 |       6.25% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
  mpki                               |        6.60 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
TLB Summary                          |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |   280252944 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    num misses                       |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |  1357711978 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    num misses                       |    22715880 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    miss rate                        |       1.67% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |       11.36 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  L2 TLB                             |             |             |             |             |             |             |             |            
    num accesses                     |    22715880 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    num misses                       |    11560574 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    miss rate                        |      50.89% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        5.78 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
Cache Summary                        |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |            
    num cache accesses               |   280252944 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    num cache misses                 |      392343 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    miss rate                        |       0.14% |        inf% |        inf% |        inf% |        inf% |        inf% |        inf% |        inf%
    mpki                             |        0.20 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  Cache L1-D                         |             |             |             |             |             |             |             |            
    num cache accesses               |  1357711978 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    num cache misses                 |    46296008 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    miss rate                        |       3.41% |        inf% |        inf% |        inf% |        inf% |        inf% |        inf% |        inf%
    mpki                             |       23.15 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  Cache L2                           |             |             |             |             |             |             |             |            
    num cache accesses               |    46688736 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    num cache misses                 |    40357548 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    miss rate                        |      86.44% |        inf% |        inf% |        inf% |        inf% |        inf% |        inf% |        inf%
    mpki                             |       20.18 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  Cache L3                           |             |             |             |             |             |             |             |            
    num cache accesses               |    40357933 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    num cache misses                 |        2446 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    miss rate                        |       0.01% |        inf% |        inf% |        inf% |        inf% |        inf% |        inf% |        inf%
    mpki                             |        0.00 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
DRAM summary                         |             |             |             |             |             |             |             |            
  num dram accesses                  |        4892 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      102.50 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |            
  num loads from dram                |         233 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
